,date,state,fips,cumulative_cases,cumulative_deaths,year,month,year_month,deaths,cases,7day_avg_deaths,7day_avg_cases
274,2020-12-12,Alabama,01,292841,4102,2020,12,2020-12,16,4066,32.142857142857146,3607.4285714285716
275,2020-12-13,Alabama,01,295631,4102,2020,12,2020-12,0,2790,30.428571428571427,3679.1428571428573
276,2020-12-14,Alabama,01,297895,4102,2020,12,2020-12,0,2264,30.0,3666.5714285714284
277,2020-12-15,Alabama,01,301533,4124,2020,12,2020-12,22,3638,26.0,3552.5714285714284
278,2020-12-16,Alabama,01,305640,4198,2020,12,2020-12,74,4107,30.428571428571427,3636.1428571428573
279,2020-12-17,Alabama,01,310335,4254,2020,12,2020-12,56,4695,31.428571428571427,3630.4285714285716
280,2020-12-18,Alabama,01,315683,4296,2020,12,2020-12,42,5348,30.0,3844.0
281,2020-12-19,Alabama,01,319904,4389,2020,12,2020-12,93,4221,41.0,3866.1428571428573
282,2020-12-20,Alabama,01,322452,4389,2020,12,2020-12,0,2548,41.0,3831.5714285714284
283,2020-12-21,Alabama,01,324832,4389,2020,12,2020-12,0,2380,41.0,3848.1428571428573
284,2020-12-22,Alabama,01,329811,4452,2020,12,2020-12,63,4979,46.857142857142854,4039.714285714286
285,2020-12-23,Alabama,01,334569,4587,2020,12,2020-12,135,4758,55.57142857142857,4132.714285714285
286,2020-12-24,Alabama,01,338801,4676,2020,12,2020-12,89,4232,60.285714285714285,4066.5714285714284
287,2020-12-25,Alabama,01,342426,4680,2020,12,2020-12,4,3625,54.857142857142854,3820.4285714285716
288,2020-12-26,Alabama,01,343458,4685,2020,12,2020-12,5,1032,42.285714285714285,3364.8571428571427
289,2020-12-27,Alabama,01,345628,4691,2020,12,2020-12,6,2170,43.142857142857146,3310.8571428571427
290,2020-12-28,Alabama,01,347897,4712,2020,12,2020-12,21,2269,46.142857142857146,3295.0
291,2020-12-29,Alabama,01,351804,4737,2020,12,2020-12,25,3907,40.714285714285715,3141.8571428571427
292,2020-12-30,Alabama,01,356820,4774,2020,12,2020-12,37,5016,26.714285714285715,3178.714285714286
293,2020-12-31,Alabama,01,361226,4827,2020,12,2020-12,53,4406,21.571428571428573,3203.5714285714284
294,2021-01-01,Alabama,01,365747,4872,2021,1,2021-01,45,4521,27.428571428571427,3331.5714285714284
295,2021-01-02,Alabama,01,369458,4872,2021,1,2021-01,0,3711,26.714285714285715,3714.285714285714
296,2021-01-03,Alabama,01,371934,4873,2021,1,2021-01,1,2476,26.0,3758.0
297,2021-01-04,Alabama,01,374095,4878,2021,1,2021-01,5,2161,23.714285714285715,3742.5714285714284
298,2021-01-05,Alabama,01,379593,4886,2021,1,2021-01,8,5498,21.285714285714285,3969.8571428571427
299,2021-01-06,Alabama,01,384184,4994,2021,1,2021-01,108,4591,31.428571428571427,3909.1428571428573
300,2021-01-07,Alabama,01,389230,5080,2021,1,2021-01,86,5046,36.142857142857146,4000.5714285714284
301,2021-01-08,Alabama,01,394287,5191,2021,1,2021-01,111,5057,45.57142857142857,4077.1428571428573
302,2021-01-09,Alabama,01,399150,5299,2021,1,2021-01,108,4863,61.0,4241.714285714285
303,2021-01-10,Alabama,01,401900,5334,2021,1,2021-01,35,2750,65.85714285714286,4280.857142857143
304,2021-01-11,Alabama,01,404000,5347,2021,1,2021-01,13,2100,67.0,4272.142857142857
305,2021-01-12,Alabama,01,407848,5573,2021,1,2021-01,226,3848,98.14285714285714,4036.4285714285716
306,2021-01-13,Alabama,01,410995,5760,2021,1,2021-01,187,3147,109.42857142857143,3830.1428571428573
307,2021-01-14,Alabama,01,414583,5945,2021,1,2021-01,185,3588,123.57142857142857,3621.8571428571427
308,2021-01-15,Alabama,01,417528,6030,2021,1,2021-01,85,2945,119.85714285714286,3320.1428571428573
309,2021-01-16,Alabama,01,420681,6119,2021,1,2021-01,89,3153,117.14285714285714,3075.8571428571427
310,2021-01-17,Alabama,01,422598,6120,2021,1,2021-01,1,1917,112.28571428571429,2956.8571428571427
311,2021-01-18,Alabama,01,424028,6121,2021,1,2021-01,1,1430,110.57142857142857,2861.1428571428573
312,2021-01-19,Alabama,01,426543,6126,2021,1,2021-01,5,2515,79.0,2670.714285714286
313,2021-01-20,Alabama,01,429655,6283,2021,1,2021-01,157,3112,74.71428571428571,2665.714285714286
314,2021-01-21,Alabama,01,432536,6379,2021,1,2021-01,96,2881,62.0,2564.714285714286
315,2021-01-22,Alabama,01,436087,6486,2021,1,2021-01,107,3551,65.14285714285714,2651.285714285714
316,2021-01-23,Alabama,01,439442,6657,2021,1,2021-01,171,3355,76.85714285714286,2680.1428571428573
317,2021-01-24,Alabama,01,441170,6660,2021,1,2021-01,3,1728,77.14285714285714,2653.1428571428573
318,2021-01-25,Alabama,01,443009,6662,2021,1,2021-01,2,1839,77.28571428571429,2711.5714285714284
319,2021-01-26,Alabama,01,445909,6896,2021,1,2021-01,234,2900,110.0,2766.5714285714284
320,2021-01-27,Alabama,01,449086,7172,2021,1,2021-01,276,3177,127.0,2775.8571428571427
321,2021-01-28,Alabama,01,452734,7340,2021,1,2021-01,168,3648,137.28571428571428,2885.4285714285716
322,2021-01-29,Alabama,01,455582,7566,2021,1,2021-01,226,2848,154.28571428571428,2785.0
323,2021-01-30,Alabama,01,455582,7566,2021,1,2021-01,0,0,129.85714285714286,2305.714285714286
324,2021-01-31,Alabama,01,459639,7688,2021,1,2021-01,122,4057,146.85714285714286,2638.4285714285716
325,2021-02-01,Alabama,01,460860,7688,2021,2,2021-02,0,1221,146.57142857142858,2550.1428571428573
326,2021-02-02,Alabama,01,462938,7894,2021,2,2021-02,206,2078,142.57142857142858,2432.714285714286
327,2021-02-03,Alabama,01,465056,8203,2021,2,2021-02,309,2118,147.28571428571428,2281.4285714285716
328,2021-02-04,Alabama,01,467823,8365,2021,2,2021-02,162,2767,146.42857142857142,2155.5714285714284
329,2021-02-05,Alabama,01,469319,8449,2021,2,2021-02,84,1496,126.14285714285714,1962.4285714285713
330,2021-02-06,Alabama,01,471311,8513,2021,2,2021-02,64,1992,135.28571428571428,2247.0
331,2021-02-07,Alabama,01,472423,8515,2021,2,2021-02,2,1112,118.14285714285714,1826.2857142857142
332,2021-02-08,Alabama,01,473348,8523,2021,2,2021-02,8,925,119.28571428571429,1784.0
333,2021-02-09,Alabama,01,474666,8579,2021,2,2021-02,56,1318,97.85714285714286,1675.4285714285713
334,2021-02-10,Alabama,01,476067,8888,2021,2,2021-02,309,1401,97.85714285714286,1573.0
335,2021-02-11,Alabama,01,477570,9021,2021,2,2021-02,133,1503,93.71428571428571,1392.4285714285713
336,2021-02-12,Alabama,01,478667,9180,2021,2,2021-02,159,1097,104.42857142857143,1335.4285714285713
337,2021-02-13,Alabama,01,479856,9242,2021,2,2021-02,62,1189,104.14285714285714,1220.7142857142858
338,2021-02-14,Alabama,01,480931,9242,2021,2,2021-02,0,1075,103.85714285714286,1215.4285714285713
339,2021-02-15,Alabama,01,481605,9244,2021,2,2021-02,2,674,103.0,1179.5714285714287
340,2021-02-16,Alabama,01,482488,9257,2021,2,2021-02,13,883,96.85714285714286,1117.4285714285713
341,2021-02-17,Alabama,01,483167,9346,2021,2,2021-02,89,679,65.42857142857143,1014.2857142857143
342,2021-02-18,Alabama,01,484365,9424,2021,2,2021-02,78,1198,57.57142857142857,970.7142857142857
343,2021-02-19,Alabama,01,485212,9573,2021,2,2021-02,149,847,56.142857142857146,935.0
344,2021-02-20,Alabama,01,485986,9590,2021,2,2021-02,17,774,49.714285714285715,875.7142857142857
345,2021-02-21,Alabama,01,486843,9592,2021,2,2021-02,2,857,50.0,844.5714285714286
346,2021-02-22,Alabama,01,487520,9592,2021,2,2021-02,0,677,49.714285714285715,845.0
347,2021-02-23,Alabama,01,488973,9660,2021,2,2021-02,68,1453,57.57142857142857,926.4285714285714
348,2021-02-24,Alabama,01,490220,9744,2021,2,2021-02,84,1247,56.857142857142854,1007.5714285714286
349,2021-02-25,Alabama,01,491110,9831,2021,2,2021-02,87,890,58.142857142857146,963.5714285714286
350,2021-02-26,Alabama,01,491849,9869,2021,2,2021-02,38,739,42.285714285714285,948.1428571428571
351,2021-02-27,Alabama,01,492683,9930,2021,2,2021-02,61,834,48.57142857142857,956.7142857142857
352,2021-02-28,Alabama,01,493252,9929,2021,2,2021-02,0,569,48.285714285714285,915.5714285714286
353,2021-03-01,Alabama,01,493769,9931,2021,3,2021-03,2,517,48.57142857142857,892.7142857142857
354,2021-03-02,Alabama,01,494421,9991,2021,3,2021-03,60,652,47.42857142857143,778.2857142857143
355,2021-03-03,Alabama,01,497154,10029,2021,3,2021-03,38,2733,40.857142857142854,990.5714285714286
356,2021-03-04,Alabama,01,498076,10094,2021,3,2021-03,65,922,37.714285714285715,995.1428571428571
357,2021-03-05,Alabama,01,498887,10122,2021,3,2021-03,28,811,36.285714285714285,1005.4285714285714
358,2021-03-06,Alabama,01,499411,10149,2021,3,2021-03,27,524,31.428571428571427,961.1428571428571
359,2021-03-07,Alabama,01,499819,10148,2021,3,2021-03,0,408,31.428571428571427,938.1428571428571
360,2021-03-08,Alabama,01,500092,10148,2021,3,2021-03,0,273,31.142857142857142,903.2857142857143
361,2021-03-09,Alabama,01,500616,10186,2021,3,2021-03,38,524,28.0,885.0
362,2021-03-10,Alabama,01,501398,10222,2021,3,2021-03,36,782,27.714285714285715,606.2857142857143
363,2021-03-11,Alabama,01,502263,10274,2021,3,2021-03,52,865,25.857142857142858,598.1428571428571
364,2021-03-12,Alabama,01,502711,10299,2021,3,2021-03,25,448,25.428571428571427,546.2857142857143
365,2021-03-13,Alabama,01,503305,10327,2021,3,2021-03,28,594,25.571428571428573,556.2857142857143
366,2021-03-14,Alabama,01,503673,10327,2021,3,2021-03,0,368,25.571428571428573,550.5714285714286
367,2021-03-15,Alabama,01,508229,10329,2021,3,2021-03,2,4556,25.857142857142858,1162.4285714285713
368,2021-03-16,Alabama,01,508717,10337,2021,3,2021-03,8,488,21.571428571428573,1157.2857142857142
369,2021-03-17,Alabama,01,509476,10363,2021,3,2021-03,26,759,20.142857142857142,1154.0
370,2021-03-18,Alabama,01,510048,10391,2021,3,2021-03,28,572,16.714285714285715,1112.142857142857
371,2021-03-19,Alabama,01,510579,10425,2021,3,2021-03,34,531,18.0,1124.0
372,2021-03-20,Alabama,01,511087,10436,2021,3,2021-03,11,508,15.571428571428571,1111.7142857142858
373,2021-03-21,Alabama,01,511460,10436,2021,3,2021-03,0,373,15.571428571428571,1112.4285714285713
374,2021-03-22,Alabama,01,511779,10436,2021,3,2021-03,0,319,15.285714285714286,507.14285714285717
375,2021-03-23,Alabama,01,511789,10450,2021,3,2021-03,14,10,16.142857142857142,438.85714285714283
376,2021-03-24,Alabama,01,512711,10487,2021,3,2021-03,37,922,17.714285714285715,462.14285714285717
377,2021-03-25,Alabama,01,513138,10504,2021,3,2021-03,17,427,16.142857142857142,441.42857142857144
378,2021-03-26,Alabama,01,513580,10523,2021,3,2021-03,19,442,14.0,428.7142857142857
379,2021-03-27,Alabama,01,514072,10526,2021,3,2021-03,3,492,12.857142857142858,426.42857142857144
380,2021-03-28,Alabama,01,514391,10526,2021,3,2021-03,0,319,12.857142857142858,418.7142857142857
381,2021-03-29,Alabama,01,514619,10526,2021,3,2021-03,0,228,12.857142857142858,405.7142857142857
382,2021-03-30,Alabama,01,514980,10527,2021,3,2021-03,1,361,11.0,455.85714285714283
383,2021-03-31,Alabama,01,515388,10554,2021,3,2021-03,27,408,9.571428571428571,382.42857142857144
384,2021-04-01,Alabama,01,515866,10553,2021,4,2021-04,0,478,7.142857142857143,389.7142857142857
385,2021-04-02,Alabama,01,516266,10607,2021,4,2021-04,54,400,12.142857142857142,383.7142857142857
386,2021-04-03,Alabama,01,516615,10637,2021,4,2021-04,30,349,16.0,363.2857142857143
387,2021-04-04,Alabama,01,516809,10637,2021,4,2021-04,0,194,16.0,345.42857142857144
388,2021-04-05,Alabama,01,516918,10638,2021,4,2021-04,1,109,16.142857142857142,328.42857142857144
389,2021-04-06,Alabama,01,517114,10652,2021,4,2021-04,14,196,18.0,304.85714285714283
390,2021-04-07,Alabama,01,517452,10652,2021,4,2021-04,0,338,14.142857142857142,294.85714285714283
391,2021-04-08,Alabama,01,517916,10675,2021,4,2021-04,23,464,17.428571428571427,292.85714285714283
392,2021-04-09,Alabama,01,518234,10686,2021,4,2021-04,11,318,11.285714285714286,281.14285714285717
393,2021-04-10,Alabama,01,518588,10712,2021,4,2021-04,26,354,10.714285714285714,281.85714285714283
394,2021-04-11,Alabama,01,518899,10712,2021,4,2021-04,0,311,10.714285714285714,298.57142857142856
395,2021-04-12,Alabama,01,519071,10712,2021,4,2021-04,0,172,10.571428571428571,307.57142857142856
396,2021-04-13,Alabama,01,520503,10722,2021,4,2021-04,10,1432,10.0,484.14285714285717
397,2021-04-14,Alabama,01,520780,10728,2021,4,2021-04,6,277,10.857142857142858,475.42857142857144
398,2021-04-15,Alabama,01,521201,10736,2021,4,2021-04,8,421,8.714285714285714,469.2857142857143
399,2021-04-16,Alabama,01,521623,10739,2021,4,2021-04,3,422,7.571428571428571,484.14285714285717
400,2021-04-17,Alabama,01,522131,10790,2021,4,2021-04,51,508,11.142857142857142,506.14285714285717
401,2021-04-18,Alabama,01,522401,10790,2021,4,2021-04,0,270,11.142857142857142,500.2857142857143
402,2021-04-19,Alabama,01,522512,10790,2021,4,2021-04,0,111,11.142857142857142,491.57142857142856
403,2021-04-20,Alabama,01,523955,10798,2021,4,2021-04,8,1443,10.857142857142858,493.14285714285717
404,2021-04-21,Alabama,01,524367,10807,2021,4,2021-04,9,412,11.285714285714286,512.4285714285714
405,2021-04-22,Alabama,01,525049,10824,2021,4,2021-04,17,682,12.571428571428571,549.7142857142857
406,2021-04-23,Alabama,01,525477,10840,2021,4,2021-04,16,428,14.428571428571429,550.5714285714286
407,2021-04-24,Alabama,01,525898,10851,2021,4,2021-04,11,421,8.714285714285714,538.1428571428571
408,2021-04-25,Alabama,01,526131,10851,2021,4,2021-04,0,233,8.714285714285714,532.8571428571429
409,2021-04-26,Alabama,01,526348,10852,2021,4,2021-04,1,217,8.857142857142858,548.0
410,2021-04-27,Alabama,01,526707,10854,2021,4,2021-04,2,359,8.0,393.14285714285717
411,2021-04-28,Alabama,01,527083,10879,2021,4,2021-04,25,376,10.285714285714286,388.0
412,2021-04-29,Alabama,01,527513,10887,2021,4,2021-04,8,430,9.0,352.0
413,2021-04-30,Alabama,01,527922,10896,2021,4,2021-04,9,409,8.0,349.2857142857143
414,2021-05-01,Alabama,01,528309,10913,2021,5,2021-05,17,387,8.857142857142858,344.42857142857144
415,2021-05-02,Alabama,01,528597,10913,2021,5,2021-05,0,288,8.857142857142858,352.2857142857143
416,2021-05-03,Alabama,01,528784,10913,2021,5,2021-05,0,187,8.714285714285714,348.0
417,2021-05-04,Alabama,01,528784,10913,2021,5,2021-05,0,0,8.428571428571429,296.7142857142857
418,2021-05-05,Alabama,01,529446,10930,2021,5,2021-05,17,662,7.285714285714286,337.57142857142856
419,2021-05-06,Alabama,01,530011,10946,2021,5,2021-05,16,565,8.428571428571429,356.85714285714283
420,2021-05-07,Alabama,01,530325,10966,2021,5,2021-05,20,314,10.0,343.2857142857143
421,2021-05-08,Alabama,01,530744,10978,2021,5,2021-05,12,419,9.285714285714286,347.85714285714283
422,2021-05-09,Alabama,01,530988,10978,2021,5,2021-05,0,244,9.285714285714286,341.57142857142856
423,2021-05-10,Alabama,01,531094,10978,2021,5,2021-05,0,106,9.285714285714286,330.0
424,2021-05-11,Alabama,01,531404,10985,2021,5,2021-05,7,310,10.285714285714286,374.2857142857143
425,2021-05-12,Alabama,01,531751,10997,2021,5,2021-05,12,347,9.571428571428571,329.2857142857143
426,2021-05-13,Alabama,01,532895,11001,2021,5,2021-05,4,1144,7.857142857142857,412.0
427,2021-05-14,Alabama,01,537813,11024,2021,5,2021-05,23,4918,8.285714285714286,1069.7142857142858
428,2021-05-15,Alabama,01,539829,11038,2021,5,2021-05,14,2016,8.571428571428571,1297.857142857143
429,2021-05-16,Alabama,01,540083,11038,2021,5,2021-05,0,254,8.571428571428571,1299.2857142857142
430,2021-05-17,Alabama,01,540267,11038,2021,5,2021-05,0,184,8.571428571428571,1310.4285714285713
431,2021-05-18,Alabama,01,540603,11043,2021,5,2021-05,5,336,8.285714285714286,1314.142857142857
432,2021-05-19,Alabama,01,540891,11045,2021,5,2021-05,2,288,6.857142857142857,1305.7142857142858
433,2021-05-20,Alabama,01,541230,11077,2021,5,2021-05,32,339,10.857142857142858,1190.7142857142858
434,2021-05-21,Alabama,01,541673,11080,2021,5,2021-05,3,443,8.0,551.4285714285714
435,2021-05-22,Alabama,01,541928,11112,2021,5,2021-05,32,255,10.571428571428571,299.85714285714283
436,2021-05-23,Alabama,01,542124,11112,2021,5,2021-05,0,196,10.571428571428571,291.57142857142856
437,2021-05-24,Alabama,01,542256,11112,2021,5,2021-05,0,132,10.571428571428571,284.14285714285717
438,2021-05-25,Alabama,01,542562,11124,2021,5,2021-05,12,306,11.571428571428571,279.85714285714283
439,2021-05-26,Alabama,01,542831,11138,2021,5,2021-05,14,269,13.285714285714286,277.14285714285717
440,2021-05-27,Alabama,01,543177,11140,2021,5,2021-05,2,346,9.0,278.14285714285717
441,2021-05-28,Alabama,01,543405,11146,2021,5,2021-05,6,228,9.428571428571429,247.42857142857142
442,2021-05-29,Alabama,01,543405,11146,2021,5,2021-05,0,0,4.857142857142857,211.0
443,2021-05-30,Alabama,01,543405,11146,2021,5,2021-05,0,0,4.857142857142857,183.0
444,2021-05-31,Alabama,01,543405,11146,2021,5,2021-05,0,0,4.857142857142857,164.14285714285714
445,2021-06-01,Alabama,01,544045,11156,2021,6,2021-06,10,640,4.571428571428571,211.85714285714286
446,2021-06-02,Alabama,01,544598,11167,2021,6,2021-06,11,553,4.142857142857143,252.42857142857142
447,2021-06-03,Alabama,01,545028,11188,2021,6,2021-06,21,430,6.857142857142857,264.42857142857144
448,2021-06-04,Alabama,01,545585,11198,2021,6,2021-06,10,557,7.428571428571429,311.42857142857144
449,2021-06-05,Alabama,01,545585,11198,2021,6,2021-06,0,0,7.428571428571429,311.42857142857144
450,2021-06-06,Alabama,01,545585,11198,2021,6,2021-06,0,0,7.428571428571429,311.42857142857144
451,2021-06-07,Alabama,01,546324,11217,2021,6,2021-06,19,739,10.142857142857142,417.0
452,2021-06-08,Alabama,01,546540,11220,2021,6,2021-06,3,216,9.142857142857142,356.42857142857144
453,2021-06-09,Alabama,01,546845,11249,2021,6,2021-06,29,305,11.714285714285714,321.0
454,2021-06-10,Alabama,01,547135,11252,2021,6,2021-06,3,290,9.142857142857142,301.0
455,2021-06-11,Alabama,01,547323,11266,2021,6,2021-06,14,188,9.714285714285714,248.28571428571428
456,2021-06-12,Alabama,01,547323,11266,2021,6,2021-06,0,0,9.714285714285714,248.28571428571428
457,2021-06-13,Alabama,01,547323,11266,2021,6,2021-06,0,0,9.714285714285714,248.28571428571428
458,2021-06-14,Alabama,01,547873,11274,2021,6,2021-06,8,550,8.142857142857142,221.28571428571428
459,2021-06-15,Alabama,01,548163,11281,2021,6,2021-06,7,290,8.714285714285714,231.85714285714286
460,2021-06-16,Alabama,01,548323,11288,2021,6,2021-06,7,160,5.571428571428571,211.14285714285714
461,2021-06-17,Alabama,01,548323,11288,2021,6,2021-06,0,0,5.142857142857143,169.71428571428572
462,2021-06-18,Alabama,01,548657,11306,2021,6,2021-06,18,334,5.714285714285714,190.57142857142858
463,2021-06-19,Alabama,01,548657,11306,2021,6,2021-06,0,0,5.714285714285714,190.57142857142858
464,2021-06-20,Alabama,01,548657,11306,2021,6,2021-06,0,0,5.714285714285714,190.57142857142858
465,2021-06-21,Alabama,01,549013,11311,2021,6,2021-06,5,356,5.285714285714286,162.85714285714286
466,2021-06-22,Alabama,01,549013,11311,2021,6,2021-06,0,0,4.285714285714286,121.42857142857143
467,2021-06-23,Alabama,01,549394,11328,2021,6,2021-06,17,381,5.714285714285714,153.0
468,2021-06-24,Alabama,01,549394,11328,2021,6,2021-06,0,0,5.714285714285714,153.0
469,2021-06-25,Alabama,01,549934,11336,2021,6,2021-06,8,540,4.285714285714286,182.42857142857142
470,2021-06-26,Alabama,01,549934,11336,2021,6,2021-06,0,0,4.285714285714286,182.42857142857142
471,2021-06-27,Alabama,01,549934,11336,2021,6,2021-06,0,0,4.285714285714286,182.42857142857142
472,2021-06-28,Alabama,01,550451,11338,2021,6,2021-06,2,517,3.857142857142857,205.42857142857142
473,2021-06-29,Alabama,01,550451,11338,2021,6,2021-06,0,0,3.857142857142857,205.42857142857142
474,2021-06-30,Alabama,01,550983,11352,2021,6,2021-06,14,532,3.4285714285714284,227.0
475,2021-07-01,Alabama,01,550983,11352,2021,7,2021-07,0,0,3.4285714285714284,227.0
476,2021-07-02,Alabama,01,551298,11358,2021,7,2021-07,6,315,3.142857142857143,194.85714285714286
477,2021-07-03,Alabama,01,551298,11358,2021,7,2021-07,0,0,3.142857142857143,194.85714285714286
478,2021-07-04,Alabama,01,551298,11358,2021,7,2021-07,0,0,3.142857142857143,194.85714285714286
479,2021-07-05,Alabama,01,551298,11358,2021,7,2021-07,0,0,2.857142857142857,121.0
480,2021-07-06,Alabama,01,551298,11358,2021,7,2021-07,0,0,2.857142857142857,121.0
481,2021-07-07,Alabama,01,552911,11387,2021,7,2021-07,29,1613,5.0,275.42857142857144
482,2021-07-08,Alabama,01,552911,11387,2021,7,2021-07,0,0,5.0,275.42857142857144
483,2021-07-09,Alabama,01,554071,11398,2021,7,2021-07,11,1160,5.714285714285714,396.14285714285717
484,2021-07-10,Alabama,01,554605,11402,2021,7,2021-07,4,534,6.285714285714286,472.42857142857144
485,2021-07-11,Alabama,01,554605,11402,2021,7,2021-07,0,0,6.285714285714286,472.42857142857144
486,2021-07-12,Alabama,01,555215,11402,2021,7,2021-07,0,610,6.285714285714286,559.5714285714286
487,2021-07-13,Alabama,01,555215,11402,2021,7,2021-07,0,0,6.285714285714286,559.5714285714286
